date,ano,section,title,url,palavras_chave,frame_predominante,area,abrangencia,instituicoes,pessoas
29/11/2025,2025,ciência,Será que eu sou chato? O que meu comportamento diz sobre mim,https://www.bbc.com/portuguese/articles/c8e9d45lngpo,"[""estereótipos"", ""comportamento"", ""preconceitos"", ""interações sociais"", ""psicologia"", ""Universidade de Essex"", ""Universidade da Virgínia""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Sociais Aplicadas,INTERNACIONAL,"[""Universidade de Essex"", ""Universidade da Virgínia""]","[""Wijnand van Tilburg""]"
29/11/2025,2025,ciência,"DNA mostra como, onde e quando gatos foram domesticados",https://g1.globo.com/ciencia/noticia/2025/11/29/dna-derruba-teoria-antiga-e-mostra-como-gatos-se-espalharam-pela-europa.ghtml,"[""gatos"", ""domesticação"", ""genoma"", ""norte da África"", ""Europa"", ""paleogenética"", ""Universidade de Roma Tor Vergata"", ""comércio marítimo""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Universidade de Roma Tor Vergata""]","[""Claudio Ottoni"", ""Marco De Martino""]"
29/11/2025,2025,ciência,Os neandertais eram canibais que comiam seus rivais?,https://www1.folha.uol.com.br/ciencia/2025/11/os-neandertais-eram-canibais-que-comiam-seus-rivais.shtml,"[""neandertais"", ""canibalismo"", ""caverna de Goyet"", ""análise de DNA"", ""política reprodutiva"", ""extrema escassez de alimentos"", ""rituais fúnebres""]",CONFLITO_E_CONTROVERSIA,Interdisciplinar,INTERNACIONAL,"[""Scientific Reports""]",[]
29/11/2025,2025,ciência,Dinossauros: pesquisadores dizem ter achado pegadas em RR,https://www1.folha.uol.com.br/ciencia/2025/11/pesquisadores-dizem-ter-identificado-pegadas-de-dinossauros-em-roraima.shtml,"[""dinossauros"", ""pegadas"", ""UFRR"", ""Formação Serra do Tucano"", ""pesquisa"", ""Vladimir de Souza"", ""Amazônia"", ""Formação Jabuti""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""UFRR"", ""Funai""]","[""Vladimir de Souza""]"
29/11/2025,2025,ciência,Como algoritmos moldam a sociedade? Livro traz debate,https://www1.folha.uol.com.br/ciencia/2025/11/algoritmos-sao-instituicoes-e-definem-diferentes-rumos-das-sociedades-segundo-novo-livro.shtml,"[""algoritmos"", ""governança digital"", ""instituições"", ""tecnologia"", ""ciência política"", ""impactos sociais"", ""Virgílio Almeida"", ""Fernando Filgueiras""]",POLITICA_CIENTIFICA_E_GOVERNANCA,Interdisciplinar,NACIONAL,"[""UFMG"", ""UFG"", ""MCTI""]","[""Virgílio Almeida"", ""Ricardo F. Mendonça"", ""Fernando Filgueiras""]"
30/11/2025,2025,ciência,A música acalma os animais?,https://www1.folha.uol.com.br/ciencia/2025/11/a-musica-acalma-os-animais.shtml,"[""música"", ""cães"", ""ansiedade"", ""psicoacústica"", ""Joshua Leeds"", ""Susan Wagner"", ""Universidade Queen's de Belfast"", ""cortisol""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade Queen's de Belfast""]","[""Serenity Strull"", ""Joshua Leeds"", ""Susan Wagner"", ""Deborah Wells""]"
30/11/2025,2025,ciência,Líquen ajudou a formar os primeiros solos,https://www1.folha.uol.com.br/ciencia/2025/11/primeiro-liquen-conhecido-no-registro-fossil-ajudou-a-estruturar-ecossistemas-terrestres.shtml,"[""líquen"", ""Spongiophyton"", ""simbiose"", ""fungo"", ""alga"", ""ecossistemas"", ""Fapesp"", ""USP""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""Fapesp"", ""Universidade de São Paulo"", ""Centro Nacional de Pesquisa em Energia e Materiais""]","[""Bruno Becker-Kerber"", ""Jochen Brocks"", ""Nathaly Archilha""]"
30/11/2025,2025,ciência,Indígenas e arqueólogos investigam civilizações antigas,https://www1.folha.uol.com.br/ciencia/2025/11/juntos-arqueologos-e-indigenas-usam-tecnologia-para-mapear-civilizacoes-antigas-da-amazonia.shtml,"[""kuikuro"", ""arqueologia"", ""sensoriamento remoto"", ""Lidar"", ""civilizações antigas"", ""Museu Emílio Goeldi"", ""CNPq"", ""Vozes da Amazônia""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,NACIONAL,"[""Museu Emílio Goeldi"", ""CNPq"", ""Universidade da Flórida""]","[""Viola Kuikuro"", ""Helena Lima"", ""Michael Heckenberger"", ""Sepé Kuikuro"", ""Afukaká Kuikuro""]"
30/11/2025,2025,blog longevidade: modo de usar,Terapia hormonal da menopausa: tem hora certa para começar e parar?,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2025/11/30/terapia-hormonal-da-menopausa-tem-hora-certa-para-comecar-e-parar.ghtml,"[""terapia hormonal"", ""menopausa"", ""estrogênio"", ""progesterona"", ""risco cardiovascular"", ""Flavia Barbosa"", ""UNIRIO"", ""Sociedade Brasileira de Endocrinologia""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,NACIONAL,"[""UNIRIO"", ""UFRJ"", ""Sociedade Brasileira de Diabetes"", ""Sociedade Brasileira de Endocrinologia e Metabologia"", ""Associação Brasileira para o Estudo da Obesidade e da Síndrome Metabólica""]","[""Flavia Barbosa""]"
30/11/2025,2025,ciência,Cientistas descobrem que duas espécies humanas antigas viveram lado a lado - e caminhavam de jeitos diferentes,https://g1.globo.com/ciencia/noticia/2025/11/30/cientistas-descobrem-que-duas-especies-humanas-antigas-viveram-lado-a-lado-e-caminhavam-de-jeitos-diferentes.ghtml,"[""Australopithecus deyiremeda"", ""evolução humana"", ""fóssil"", ""bipedalismo"", ""Etiópia"", ""paleoantropologia""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade Estadual do Arizona"", ""University of Texas at Austin""]","[""Yohannes Haile-Selassie""]"
30/11/2025,2025,saúde,Apneia noturna é fator de risco para o coração? Médico responde a Dr. Kalil,https://www.cnnbrasil.com.br/saude/apneia-noturna-e-fator-de-risco-para-o-coracao-medico-responde-a-dr-kalil/,"[""apneia do sono"", ""saúde cardiovascular"", ""doenças neurodegenerativas"", ""infarto"", ""acidente vascular cerebral"", ""Rogério Tuma"", ""Hospital Sírio-Libanês""]",RISCO_E_AMEACA,Ciências da Saúde,NACIONAL,"[""Hospital Sírio-Libanês""]","[""Rogério Tuma""]"
01/12/2025,2025,ciência,Tsunamis: a tecnologia revolucionária que promete detectá,https://www.bbc.com/portuguese/articles/c3d0xyv0vrro,"[""tsunamis"", ""tecnologia"", ""detecção"", ""Nasa"", ""inteligência artificial"", ""sistema de alerta"", ""terremoto"", ""evacuação""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Nasa"", ""Centro Nacional de Pesquisa Atmosférica dos EUA""]","[""Chris Baraniuk"", ""Jeffrey Anderson""]"
01/12/2025,2025,ciência,A brasileira que viraliza traduzindo o caos da IA: 'As pessoas estão perdidas',https://www.bbc.com/portuguese/articles/c9v1292nrzro,"[""inteligência artificial"", ""letramento"", ""privacidade"", ""tecnologia"", ""riscos"", ""Catharina Doria""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Interdisciplinar,NACIONAL,[],"[""Catharina Doria""]"
01/12/2025,2025,ciência,Amazônia: a corrida contra o tempo para descobrir espécies antes que desapareçam,https://www.bbc.com/portuguese/articles/cn40d3lznpeo,"[""Amazônia"", ""saguis"", ""biodiversidade"", ""desmatamento"", ""mudanças climáticas"", ""extinção"", ""Rodrigo Costa Araújo"", ""IUCN""]",RISCO_E_AMEACA,Ciências Biológicas,NACIONAL,"[""IUCN"", ""re:wild""]","[""Rodrigo Costa Araújo""]"
01/12/2025,2025,ciência,Amazônia: a corrida contra o tempo para descobrir espécies,https://www1.folha.uol.com.br/ciencia/2025/12/a-corrida-contra-o-tempo-para-descobrir-especies-da-amazonia-antes-que-desaparecam.shtml,"[""Amazônia"", ""saguis"", ""biodiversidade"", ""desmatamento"", ""extinção"", ""Rodrigo Costa Araújo"", ""IUCN"", ""pesquisa""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""Universidade Federal da Paraíba""]","[""Rodrigo Costa Araújo"", ""Mario Moura""]"
01/12/2025,2025,ciência,O que são as engenhosas caixas de Ward,https://www1.folha.uol.com.br/ciencia/2025/12/o-que-sao-as-engenhosas-caixas-de-ward-e-como-elas-transformaram-a-economia-mundial.shtml,"[""Nathaniel Bagshaw Ward"", ""botânica"", ""entomologia"", ""estufa"", ""microcosmo"", ""plantas"", ""terrários""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,NACIONAL,[],"[""Nathaniel Bagshaw Ward"", ""Tim Harford""]"
01/12/2025,2025,ciência,Fósseis revelam coexistência de ancestrais humanos,https://www1.folha.uol.com.br/ciencia/2025/12/fosseis-de-34-milhoes-de-anos-sao-de-homininios-que-conviveram-com-especie-de-lucy.shtml,"[""fósseis"", ""ancestrais humanos"", ""Australopithecus deyiremeda"", ""evolução humana"", ""Etiópia"", ""Yohannes Haile-Selassie"", ""Naomi Levin""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Instituto de Origens Humanas"", ""Universidade Estadual do Arizona"", ""Universidade de Michigan""]","[""Yohannes Haile-Selassie"", ""Naomi Levin""]"
01/12/2025,2025,ciência,Supercomputador gera detalhada simulação do cérebro,https://www1.folha.uol.com.br/ciencia/2025/12/supercomputador-gera-detalhada-simulacao-do-cerebro-de-camundongo.shtml,"[""supercomputador"", ""simulação cerebral"", ""Instituto Allen"", ""córtex cerebral"", ""Fugaku"", ""neurobiologia"", ""epilepsia"", ""Parkinson""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Instituto Allen"", ""Centro para Ciência Computacional Riken"", ""Fujitsu"", ""Universidade de Pittsburgh""]","[""Diego Szczupak""]"
01/12/2025,2025,ciência,A tecnologia revolucionária que promete detectar tsunamis antes que cheguem à praia,https://g1.globo.com/ciencia/noticia/2025/12/01/a-tecnologia-revolucionaria-que-promete-detectar-tsunamis-antes-que-cheguem-a-praia.ghtml,"[""tsunami"", ""tecnologia"", ""inteligência artificial"", ""Nasa"", ""sistema de alerta"", ""terremoto"", ""evacuação"", ""sinais de rádio""]",PROMESSA_E_BENEFICIOS,Interdisciplinar,INTERNACIONAL,"[""Nasa"", ""Centro Nacional de Pesquisa Atmosférica dos EUA""]","[""Jeffrey Anderson""]"
01/12/2025,2025,ciência,Onde buscar vida extraterrestre? Estudo sugere uma rota inédita,https://g1.globo.com/ciencia/noticia/2025/12/01/onde-buscar-vida-extraterrestre-estudo-sugere-uma-rota-inedita.ghtml,"[""vida extraterrestre"", ""tecnomarcadores"", ""Universidade Estadual da Pensilvânia"", ""Laboratório da Nasa"", ""Rede de Espaço Profundo"", ""comunicações interplanetárias"", ""Marte"", ""Astrophysical Journal Letters""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Universidade Estadual da Pensilvânia"", ""Nasa""]","[""Pinchen Fan""]"
01/12/2025,2025,ciência,USP é 32ª em ranking global de ciência interdisciplinar,https://www1.folha.uol.com.br/ciencia/2025/12/usp-fica-em-32a-posicao-em-ranking-internacional-de-pesquisa-interdisciplinar.shtml,"[""USP"", ""ranking"", ""ciência interdisciplinar"", ""Times Higher Education"", ""Unesp"", ""Unifesp"", ""MIT"", ""publicações científicas""]",COMPETICAO_E_PRESTIGIO,Interdisciplinar,INTERNACIONAL,"[""USP"", ""Unesp"", ""Unifesp"", ""MIT"", ""Universidade de Stanford"", ""Times Higher Education""]",[]
02/12/2025,2025,ciência,Última superlua de 2025 ocorre nesta quinta-feira (4),https://www1.folha.uol.com.br/ciencia/2025/12/ultima-superlua-de-2025-ocorre-nesta-quinta-feira-4-veja-o-melhor-momento-para-observa-la.shtml,"[""superlua"", ""perigeu"", ""Observatório Nacional"", ""poluição luminosa"", ""Richard Nolle""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Exatas e da Terra,NACIONAL,"[""Observatório Nacional""]","[""Josina Oliveira do Nascimento""]"
02/12/2025,2025,ciência,Cientistas produzem pigmento do polvo em grande quantidade,https://www1.folha.uol.com.br/ciencia/2025/12/cientistas-descobrem-como-gerar-maior-quantidade-de-pigmento-do-polvo-para-camuflagem.shtml,"[""pigmento"", ""xantomatina"", ""bactérias geneticamente modificadas"", ""camuflagem"", ""biologia marinha"", ""Renato Crespo""]",INOVACAO_TECNOLOGICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade da Califórnia"", ""UFF""]","[""Renato Crespo""]"
02/12/2025,2025,ciência,Perda de peso: gatos podem se tornar 'ozempets'?,https://www1.folha.uol.com.br/ciencia/2025/12/medicamentos-para-perda-de-peso-podem-transformar-gatos-em-ozempets.shtml,"[""Ozempic"", ""obesidade"", ""gatos"", ""medicamentos GLP-1"", ""Okava Pharmaceuticals"", ""Universidade da Flórida"", ""medicina veterinária""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,INTERNACIONAL,"[""Okava Pharmaceuticals"", ""Universidade da Flórida"", ""Universidade do Tennessee""]","[""Chen Gilor"", ""Ernie Ward"", ""Maryanne Murphy""]"
02/12/2025,2025,ciência,Dom Pedro 2º: o Brasil que o imperador imaginou,https://www.bbc.com/portuguese/articles/ce9128dg10no,"[""Dom Pedro 2º"", ""Brasil"", ""ciência"", ""tecnologia"", ""educação"", ""imigração"", ""instituições"", ""moral""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,NACIONAL,[],"[""Dom Pedro 2º"", ""Edison Veiga""]"
02/12/2025,2025,ciência,Telescópio no Chile captura imagem impressionante e inédita de 'borboleta cósmica',https://g1.globo.com/ciencia/noticia/2025/12/02/telescopio-no-chile-captura-imagem-impressionante-e-inedita-de-borboleta-cosmica.ghtml,"[""telescópio"", ""borboleta cósmica"", ""Nebulosa Borboleta"", ""Gemini Sul"", ""NoirLab"", ""estrela anã branca"", ""gás""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""NoirLab"", ""Observatório Internacional Gemini""]",[]
02/12/2025,2025,blog longevidade: modo de usar,Idosos aprendem a se defender de golpes digitais,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2025/12/02/idosos-aprendem-a-se-defender-de-golpes-digitais.ghtml,"[""idosos"", ""golpes digitais"", ""checagem de dados"", ""oficinas digitais"", ""autonomia"", ""internet"", ""segurança""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Sociais Aplicadas,NACIONAL,"[""Agência Lupa"", ""UFRJ""]","[""Victor Terra"", ""Maria José Oliveira""]"
03/12/2025,2025,ciência,Ave descoberta na amazônia lembra o extinto dodô,https://www1.folha.uol.com.br/ciencia/2025/12/especie-de-ave-descoberta-na-amazonia-lembra-o-dodo-extinto-no-seculo-17.shtml,"[""sururina-da-serra"", ""dodô"", ""extinção"", ""Amazônia"", ""ornitólogos"", ""Museu Nacional"", ""Mâncio Lima"", ""Tinamus resonans""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""Museu Nacional""]","[""Luis Morais"", ""Diego Calderón-Franco""]"
03/12/2025,2025,ciência,Nave espacial chinesa com rachadura voltará vazia à Terra,https://www1.folha.uol.com.br/ciencia/2025/12/nave-chinesa-com-rachadura-causada-por-lixo-espacial-voltara-vazia-a-terra.shtml,"[""nave espacial"", ""Tiangong"", ""Shenzhou-20"", ""detrito espacial"", ""Agência Espacial Tripulada da China"", ""Jia Shijin"", ""Starliner""]",RISCO_E_AMEACA,Engenharias,INTERNACIONAL,"[""Agência Espacial Tripulada da China"", ""NASA""]","[""Ji Qiming"", ""Jia Shijin"", ""Barry Eugene Wilmore"", ""Sunita Williams""]"
03/12/2025,2025,ciência,Chinesa LandSpace falha ao tentar repetir feito da SpaceX,https://www1.folha.uol.com.br/ciencia/2025/12/chinesa-landspace-falha-em-voo-inaugural-de-foguete-ao-tentar-repetir-feito-da-spacex.shtml,"[""LandSpace"", ""Zhuque-3"", ""SpaceX"", ""foguete reutilizável"", ""exploração espacial"", ""satélites"", ""indústria de lançamentos""]",RISCO_E_AMEACA,Engenharias,INTERNACIONAL,"[""LandSpace"", ""SpaceX""]","[""Elon Musk""]"
03/12/2025,2025,ciência,Borboleta cósmica: veja foto da nebulosa a 3.800 anos-luz,https://www1.folha.uol.com.br/ciencia/2025/12/laboratorio-divulga-imagem-de-borboleta-cosmica-em-aniversario-de-telescopio.shtml,"[""nebulosa"", ""Borboleta Nebulosa"", ""NGC 6302"", ""telescópio Gemini Sul"", ""NoirLab"", ""constelação Escorpião"", ""estrela""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""NoirLab"", ""Fundação Nacional de Ciência dos Estados Unidos""]",[]
04/12/2025,2025,ciência,"TCP e CV em expansão, recuo das milícias: o novo retrato do crime organizado no Rio",https://www.bbc.com/portuguese/articles/c1e46jgqnn8o,"[""crime organizado"", ""milícias"", ""Instituto Fogo Cruzado"", ""Universidade Federal Fluminense"", ""Grupo de Atuação Especial de Combate ao Crime Organizado"", ""Rio de Janeiro""]",RISCO_E_AMEACA,Ciências Sociais Aplicadas,NACIONAL,"[""Instituto Fogo Cruzado"", ""Universidade Federal Fluminense"", ""Ministério Público do Rio de Janeiro""]","[""Terine Husek Coelho"", ""Daniel Hirata"", ""Wellington da Silva Braga"", ""Luiz Antonio da Silva Braga""]"
04/12/2025,2025,ciência,Alemanha busca voluntários para ir ao espaço; veja vídeo,https://www1.folha.uol.com.br/ciencia/2025/12/experimento-para-simular-isolamento-de-cem-dias-no-espaco-oferece-r-142-mil-a-voluntario.shtml,"[""experiência humana"", ""isolamento espacial"", ""Agência Espacial Europeia"", ""Centro Aeroespacial Alemão"", ""Instituto de Medicina Aeroespacial"", ""missões espaciais"", ""saúde"", ""comportamento""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""Agência Espacial Europeia"", ""Centro Aeroespacial Alemão"", ""Instituto de Medicina Aeroespacial""]",[]
04/12/2025,2025,ciência,Mofo preto de Tchernóbil parece se alimentar de radiação,https://www1.folha.uol.com.br/ciencia/2025/12/o-mofo-preto-de-tchernobil-que-parece-se-alimentar-de-radiacao.shtml,"[""Tchernóbil"", ""mofo preto"", ""radiação"", ""fungos"", ""Nelli Zhdanova"", ""radiotropismo"", ""acidente nuclear""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,[],"[""Nelli Zhdanova""]"
04/12/2025,2025,ciência,Nasa: luz de satélites como o Starlink ameça telescópios,https://www1.folha.uol.com.br/ciencia/2025/12/poluicao-luminosa-gerada-por-satelites-ameaca-imagens-de-telescopios-como-o-hubble.shtml,"[""satélites"", ""poluição luminosa"", ""telescópios"", ""Nasa"", ""Hubble"", ""Spherex"", ""observatórios astronômicos"", ""Alejandro Borlaff""]",RISCO_E_AMEACA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Nasa"", ""Agência Espacial Europeia""]","[""Alejandro Borlaff""]"
04/12/2025,2025,ciência,DNA revela que gatos foram domesticados muito depois do que se pensava,https://www.bbc.com/portuguese/articles/cwyvnx8yxgdo,"[""domesticação"", ""gatos"", ""DNA"", ""norte da África"", ""sítios arqueológicos"", ""Universidade de Oxford"", ""gato selvagem africano"", ""gato leopardo""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Oxford"", ""Universidade de Pequim""]","[""Greger Larson"", ""Shu-Jin Luo""]"
04/12/2025,2025,ciência,Fósseis revelam anacondas gigantes de 12 milhões de anos,https://www1.folha.uol.com.br/ciencia/2025/12/fosseis-revelam-que-anacondas-gigantes-ja-existiam-ha-12-milhoes-de-anos-na-america-do-sul.shtml,"[""fósseis"", ""anacondas"", ""gigantismo"", ""Mioceno"", ""paleoecossistema"", ""Eunectes"", ""Urumaco"", ""paleontologia""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Cambridge"", ""Universidade de Zurique"", ""Museu Paleontológico de Urumaco"", ""Universidade Nacional Experimental Francisco Miranda""]","[""Andrés Alfonso-Rojas""]"
04/12/2025,2025,ciência,"Satélites ameaçam telescópios, alerta estudo da Nasa",https://g1.globo.com/ciencia/noticia/2025/12/04/crescimento-de-satelites-cria-alto-risco-para-telescopios-aponta-estudo-da-nasa.ghtml,"[""satélites"", ""telescópios"", ""Nasa"", ""astrônomos"", ""impacto"", ""luz"", ""inteligência artificial"", ""Hubble""]",RISCO_E_AMEACA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Nasa"", ""Ames Research Center""]","[""Alejandro Borlaff""]"
